image_name,xmin,xmax,ymin,ymax,class_id
FOTO 2018-01_51_1_aug_4788.jpg,1,32,15,98,1
FOTO 2018-01_51_1_aug_4788.jpg,68,103,16,98,1
FOTO 2018-01_51_1_aug_4788.jpg,140,173,14,95,1
FOTO 2018-01_51_1_aug_4788.jpg,209,243,13,98,1
FOTO 2018-01_51_1_aug_4788.jpg,277,312,12,96,1
FOTO 2018-01_51_1_aug_4788.jpg,350,378,13,94,1
FOTO 2018-01_51_1_aug_4788.jpg,418,452,12,95,1
FOTO 2018-01_51_1_aug_4788.jpg,488,520,12,94,1
3_0_46_2018 04 men_157_2_aug_41.jpg,35,102,22,165,1
3_0_46_2018 04 men_157_2_aug_41.jpg,136,203,19,167,1
3_0_46_2018 04 men_157_2_aug_41.jpg,233,299,19,171,1
3_0_46_2018 04 men_157_2_aug_41.jpg,337,403,18,166,1
3_0_46_2018 04 men_157_2_aug_41.jpg,440,505,16,167,1
3_0_46_2018 04 men_157_2_aug_41.jpg,537,605,14,163,1
3_0_46_2018 04 men_157_2_aug_41.jpg,638,705,10,163,1
3_0_46_2018 04 men_157_2_aug_41.jpg,755,798,4,156,1
10_0_88_2018 04 men_4992_2_aug_5790.jpg,34,100,1,115,1
10_0_88_2018 04 men_4992_2_aug_5790.jpg,138,204,1,120,1
10_0_88_2018 04 men_4992_2_aug_5790.jpg,239,298,7,121,1
10_0_88_2018 04 men_4992_2_aug_5790.jpg,342,405,6,129,1
10_0_88_2018 04 men_4992_2_aug_5790.jpg,442,505,12,132,1
10_0_88_2018 04 men_4992_2_aug_5790.jpg,540,607,10,134,1
10_0_88_2018 04 men_4992_2_aug_5790.jpg,644,701,22,136,1
10_0_88_2018 04 men_4992_2_aug_5790.jpg,737,765,17,148,1
FOTO 2018-01_364_2_aug_6562.jpg,731,784,39,170,1
FOTO 2018-01_364_2_aug_6562.jpg,628,680,41,167,1
FOTO 2018-01_364_2_aug_6562.jpg,528,575,46,161,1
FOTO 2018-01_364_2_aug_6562.jpg,423,474,43,166,1
FOTO 2018-01_364_2_aug_6562.jpg,319,368,39,160,1
FOTO 2018-01_364_2_aug_6562.jpg,220,262,30,152,1
FOTO 2018-01_364_2_aug_6562.jpg,112,160,30,156,1
FOTO 2018-01_364_2_aug_6562.jpg,1,55,19,150,1
10_0_88_2018 04 men_4992_2_aug_6953.jpg,25,95,4,113,1
10_0_88_2018 04 men_4992_2_aug_6953.jpg,129,199,4,122,1
10_0_88_2018 04 men_4992_2_aug_6953.jpg,230,293,10,126,1
10_0_88_2018 04 men_4992_2_aug_6953.jpg,333,400,13,138,1
10_0_88_2018 04 men_4992_2_aug_6953.jpg,432,499,22,144,1
10_0_88_2018 04 men_4992_2_aug_6953.jpg,530,601,24,150,1
10_0_88_2018 04 men_4992_2_aug_6953.jpg,634,695,40,154,1
10_0_88_2018 04 men_4992_2_aug_6953.jpg,727,765,38,154,1
3_0_46_2018 04 men_157_2_aug_491.jpg,718,783,38,180,1
3_0_46_2018 04 men_157_2_aug_491.jpg,618,682,34,181,1
3_0_46_2018 04 men_157_2_aug_491.jpg,522,585,28,179,1
3_0_46_2018 04 men_157_2_aug_491.jpg,418,481,32,179,1
3_0_46_2018 04 men_157_2_aug_491.jpg,316,378,29,179,1
3_0_46_2018 04 men_157_2_aug_491.jpg,216,281,31,179,1
3_0_46_2018 04 men_157_2_aug_491.jpg,116,180,29,181,1
3_0_46_2018 04 men_157_2_aug_491.jpg,9,63,35,186,1
8_0_97_2018 04 men_2810_1_aug_1451.jpg,8,54,25,138,1
8_0_97_2018 04 men_2810_1_aug_1451.jpg,80,127,24,139,1
8_0_97_2018 04 men_2810_1_aug_1451.jpg,154,201,26,136,1
8_0_97_2018 04 men_2810_1_aug_1451.jpg,231,285,24,137,1
8_0_97_2018 04 men_2810_1_aug_1451.jpg,316,366,23,133,1
8_0_97_2018 04 men_2810_1_aug_1451.jpg,401,451,22,136,1
8_0_97_2018 04 men_2810_1_aug_1451.jpg,482,533,19,132,1
8_0_97_2018 04 men_2810_1_aug_1451.jpg,563,614,16,130,1
4_0_57_2018 04 men_801_1_aug_4204.jpg,743,807,45,152,1
4_0_57_2018 04 men_801_1_aug_4204.jpg,636,689,39,150,1
4_0_57_2018 04 men_801_1_aug_4204.jpg,516,583,33,144,1
4_0_57_2018 04 men_801_1_aug_4204.jpg,409,476,30,141,1
4_0_57_2018 04 men_801_1_aug_4204.jpg,301,368,21,135,1
4_0_57_2018 04 men_801_1_aug_4204.jpg,202,253,16,129,1
4_0_57_2018 04 men_801_1_aug_4204.jpg,117,165,12,124,1
4_0_57_2018 04 men_801_1_aug_4204.jpg,23,69,6,137,1
FOTO 2018-01_722_1_aug_1990.jpg,19,74,47,177,1
FOTO 2018-01_722_1_aug_1990.jpg,149,211,42,171,1
FOTO 2018-01_722_1_aug_1990.jpg,289,338,40,172,1
FOTO 2018-01_722_1_aug_1990.jpg,417,471,40,173,1
FOTO 2018-01_722_1_aug_1990.jpg,548,582,22,178,1
FOTO 2018-01_62_2_aug_208.jpg,7,44,19,112,1
FOTO 2018-01_62_2_aug_208.jpg,90,134,20,113,1
FOTO 2018-01_62_2_aug_208.jpg,175,213,19,111,1
FOTO 2018-01_62_2_aug_208.jpg,263,305,18,114,1
FOTO 2018-01_62_2_aug_208.jpg,347,388,14,113,1
FOTO 2018-01_62_2_aug_208.jpg,432,472,16,115,1
FOTO 2018-01_62_2_aug_208.jpg,523,564,20,113,1
FOTO 2018-01_62_2_aug_208.jpg,605,644,20,112,1
7_0_93_2018 04 men_3468_2_aug_6263.jpg,14,90,11,123,1
7_0_93_2018 04 men_3468_2_aug_6263.jpg,121,193,15,127,1
7_0_93_2018 04 men_3468_2_aug_6263.jpg,235,312,21,129,1
7_0_93_2018 04 men_3468_2_aug_6263.jpg,347,426,27,134,1
7_0_93_2018 04 men_3468_2_aug_6263.jpg,459,540,25,141,1
7_0_93_2018 04 men_3468_2_aug_6263.jpg,578,646,35,145,1
7_0_93_2018 04 men_3468_2_aug_6263.jpg,685,759,33,150,1
7_0_93_2018 04 men_3468_2_aug_6263.jpg,802,864,44,167,1
FOTO 2018-01_181_1_aug_1573.jpg,45,108,8,149,1
FOTO 2018-01_181_1_aug_1573.jpg,156,226,14,155,1
FOTO 2018-01_181_1_aug_1573.jpg,273,345,17,159,1
FOTO 2018-01_181_1_aug_1573.jpg,397,464,25,161,1
FOTO 2018-01_181_1_aug_1573.jpg,506,583,30,172,1
FOTO 2018-01_181_1_aug_1573.jpg,627,693,33,173,1
FOTO 2018-01_181_1_aug_1573.jpg,741,811,41,176,1
FOTO 2018-01_181_1_aug_1573.jpg,845,900,43,212,1
FOTO 2018-01_62_2_aug_6877.jpg,632,659,21,114,1
FOTO 2018-01_62_2_aug_6877.jpg,542,586,20,113,1
FOTO 2018-01_62_2_aug_6877.jpg,463,501,22,114,1
FOTO 2018-01_62_2_aug_6877.jpg,371,413,19,115,1
FOTO 2018-01_62_2_aug_6877.jpg,288,329,20,119,1
FOTO 2018-01_62_2_aug_6877.jpg,204,244,18,117,1
FOTO 2018-01_62_2_aug_6877.jpg,113,154,20,113,1
FOTO 2018-01_62_2_aug_6877.jpg,33,72,21,113,1
15_0_54_2018 04 men_3733_2_aug_4859.jpg,4,59,13,130,1
15_0_54_2018 04 men_3733_2_aug_4859.jpg,119,177,14,130,1
15_0_54_2018 04 men_3733_2_aug_4859.jpg,236,290,15,133,1
15_0_54_2018 04 men_3733_2_aug_4859.jpg,351,407,17,137,1
15_0_54_2018 04 men_3733_2_aug_4859.jpg,469,524,15,158,1
10_0_94_2018 04 men_2395_2_aug_5197.jpg,1,26,32,156,1
10_0_94_2018 04 men_2395_2_aug_5197.jpg,71,126,35,156,1
10_0_94_2018 04 men_2395_2_aug_5197.jpg,176,228,38,161,1
10_0_94_2018 04 men_2395_2_aug_5197.jpg,280,332,41,165,1
10_0_94_2018 04 men_2395_2_aug_5197.jpg,386,440,44,165,1
10_0_94_2018 04 men_2395_2_aug_5197.jpg,494,548,41,168,1
10_0_94_2018 04 men_2395_2_aug_5197.jpg,609,655,46,169,1
10_0_94_2018 04 men_2395_2_aug_5197.jpg,719,769,47,174,1
FOTO 2018-01_1654_2_aug_6292.jpg,1,37,17,112,1
FOTO 2018-01_1654_2_aug_6292.jpg,79,127,17,112,1
FOTO 2018-01_1654_2_aug_6292.jpg,168,209,20,115,1
FOTO 2018-01_1654_2_aug_6292.jpg,261,304,16,113,1
FOTO 2018-01_1654_2_aug_6292.jpg,349,394,19,111,1
FOTO 2018-01_1654_2_aug_6292.jpg,435,477,21,112,1
FOTO 2018-01_1654_2_aug_6292.jpg,523,561,20,112,1
FOTO 2018-01_1654_2_aug_6292.jpg,603,648,20,135,1
4_0_80_2018 04 men_1840_2_aug_2377.jpg,25,87,20,127,1
4_0_80_2018 04 men_1840_2_aug_2377.jpg,127,196,17,126,1
4_0_80_2018 04 men_1840_2_aug_2377.jpg,240,303,16,123,1
4_0_80_2018 04 men_1840_2_aug_2377.jpg,350,408,16,123,1
4_0_80_2018 04 men_1840_2_aug_2377.jpg,459,529,13,124,1
4_0_80_2018 04 men_1840_2_aug_2377.jpg,566,617,13,122,1
4_0_80_2018 04 men_1840_2_aug_2377.jpg,650,710,14,120,1
4_0_80_2018 04 men_1840_2_aug_2377.jpg,752,790,10,123,1
FOTO 2018-01_175_2_aug_662.jpg,1,43,23,141,1
FOTO 2018-01_175_2_aug_662.jpg,83,137,25,142,1
FOTO 2018-01_175_2_aug_662.jpg,178,230,25,147,1
FOTO 2018-01_175_2_aug_662.jpg,270,324,30,145,1
FOTO 2018-01_175_2_aug_662.jpg,366,420,31,148,1
FOTO 2018-01_175_2_aug_662.jpg,454,513,32,150,1
FOTO 2018-01_175_2_aug_662.jpg,552,602,36,150,1
FOTO 2018-01_175_2_aug_662.jpg,645,700,36,180,1
3_0_51_2018 04 men_3089_1_aug_5683.jpg,40,99,12,123,1
3_0_51_2018 04 men_3089_1_aug_5683.jpg,175,236,11,120,1
3_0_51_2018 04 men_3089_1_aug_5683.jpg,308,364,12,119,1
3_0_51_2018 04 men_3089_1_aug_5683.jpg,444,503,12,116,1
3_0_51_2018 04 men_3089_1_aug_5683.jpg,578,634,10,120,1
3_0_60_2018 04 men_4195_1_aug_4937.jpg,29,73,16,117,1
3_0_60_2018 04 men_4195_1_aug_4937.jpg,152,199,19,115,1
3_0_60_2018 04 men_4195_1_aug_4937.jpg,276,319,17,118,1
3_0_60_2018 04 men_4195_1_aug_4937.jpg,394,448,14,117,1
3_0_60_2018 04 men_4195_1_aug_4937.jpg,519,567,20,119,1
10_0_95_2018 04 men_4170_2_aug_6078.jpg,19,71,21,163,1
10_0_95_2018 04 men_4170_2_aug_6078.jpg,117,176,24,177,1
10_0_95_2018 04 men_4170_2_aug_6078.jpg,215,274,33,179,1
10_0_95_2018 04 men_4170_2_aug_6078.jpg,308,379,41,181,1
10_0_95_2018 04 men_4170_2_aug_6078.jpg,417,492,50,186,1
10_0_95_2018 04 men_4170_2_aug_6078.jpg,527,603,55,192,1
10_0_95_2018 04 men_4170_2_aug_6078.jpg,636,711,68,198,1
10_0_95_2018 04 men_4170_2_aug_6078.jpg,739,811,77,205,1
10_0_95_2018 04 men_4170_2_aug_790.jpg,23,75,18,160,1
10_0_95_2018 04 men_4170_2_aug_790.jpg,121,180,21,174,1
10_0_95_2018 04 men_4170_2_aug_790.jpg,219,278,30,176,1
10_0_95_2018 04 men_4170_2_aug_790.jpg,312,383,38,178,1
10_0_95_2018 04 men_4170_2_aug_790.jpg,421,496,47,183,1
10_0_95_2018 04 men_4170_2_aug_790.jpg,531,607,52,189,1
10_0_95_2018 04 men_4170_2_aug_790.jpg,640,715,65,195,1
10_0_95_2018 04 men_4170_2_aug_790.jpg,743,815,74,202,1
3_0_67_2018 04 men_5481_2_aug_3161.jpg,10,56,11,105,1
3_0_67_2018 04 men_5481_2_aug_3161.jpg,92,135,12,105,1
3_0_67_2018 04 men_5481_2_aug_3161.jpg,174,216,14,105,1
3_0_67_2018 04 men_5481_2_aug_3161.jpg,254,300,15,107,1
3_0_67_2018 04 men_5481_2_aug_3161.jpg,334,376,19,108,1
3_0_67_2018 04 men_5481_2_aug_3161.jpg,411,453,20,112,1
3_0_67_2018 04 men_5481_2_aug_3161.jpg,492,528,25,112,1
3_0_67_2018 04 men_5481_2_aug_3161.jpg,567,605,24,136,1
FOTO 2018-01_5206_2_aug_6584.jpg,1,20,3,96,1
FOTO 2018-01_5206_2_aug_6584.jpg,56,97,7,100,1
FOTO 2018-01_5206_2_aug_6584.jpg,135,174,8,106,1
FOTO 2018-01_5206_2_aug_6584.jpg,213,252,8,107,1
FOTO 2018-01_5206_2_aug_6584.jpg,288,327,13,110,1
FOTO 2018-01_5206_2_aug_6584.jpg,365,402,17,111,1
FOTO 2018-01_5206_2_aug_6584.jpg,440,480,19,113,1
FOTO 2018-01_5206_2_aug_6584.jpg,515,550,22,119,1
1_0_94_2018 04 men_948_1_aug_4436.jpg,7,65,8,109,1
1_0_94_2018 04 men_948_1_aug_4436.jpg,140,202,11,112,1
1_0_94_2018 04 men_948_1_aug_4436.jpg,275,339,10,114,1
1_0_94_2018 04 men_948_1_aug_4436.jpg,415,477,11,115,1
1_0_94_2018 04 men_948_1_aug_4436.jpg,557,618,14,121,1
10_0_98_2018 04 men_2395_2_aug_2569.jpg,34,87,1,115,1
10_0_98_2018 04 men_2395_2_aug_2569.jpg,131,189,2,127,1
10_0_98_2018 04 men_2395_2_aug_2569.jpg,232,287,10,128,1
10_0_98_2018 04 men_2395_2_aug_2569.jpg,339,397,17,142,1
10_0_98_2018 04 men_2395_2_aug_2569.jpg,443,497,25,150,1
10_0_98_2018 04 men_2395_2_aug_2569.jpg,552,611,33,158,1
10_0_98_2018 04 men_2395_2_aug_2569.jpg,661,718,34,167,1
10_0_98_2018 04 men_2395_2_aug_2569.jpg,775,826,47,173,1
FOTO 2018-01_1313_1_aug_3103.jpg,1,52,7,130,1
FOTO 2018-01_1313_1_aug_3103.jpg,99,151,13,136,1
FOTO 2018-01_1313_1_aug_3103.jpg,205,251,14,140,1
FOTO 2018-01_1313_1_aug_3103.jpg,306,353,17,145,1
FOTO 2018-01_1313_1_aug_3103.jpg,405,453,25,146,1
FOTO 2018-01_1313_1_aug_3103.jpg,505,549,29,150,1
FOTO 2018-01_1313_1_aug_3103.jpg,602,658,32,154,1
FOTO 2018-01_1313_1_aug_3103.jpg,699,749,33,190,1
FOTO 2018-01_1141_1_aug_1229.jpg,14,81,12,138,1
FOTO 2018-01_1141_1_aug_1229.jpg,142,207,16,139,1
FOTO 2018-01_1141_1_aug_1229.jpg,267,335,19,147,1
FOTO 2018-01_1141_1_aug_1229.jpg,396,467,21,145,1
FOTO 2018-01_1141_1_aug_1229.jpg,526,594,17,158,1
3_1_00_2018 04 men_795_1_aug_3223.jpg,23,48,4,55,1
3_1_00_2018 04 men_795_1_aug_3223.jpg,66,95,8,63,1
3_1_00_2018 04 men_795_1_aug_3223.jpg,110,137,12,68,1
3_1_00_2018 04 men_795_1_aug_3223.jpg,152,178,14,69,1
3_1_00_2018 04 men_795_1_aug_3223.jpg,195,217,17,67,1
3_1_00_2018 04 men_795_1_aug_3223.jpg,229,251,18,70,1
3_1_00_2018 04 men_795_1_aug_3223.jpg,265,275,19,70,1
10_0_98_2018 04 men_2395_2_aug_5882.jpg,1,31,20,138,1
10_0_98_2018 04 men_2395_2_aug_5882.jpg,77,133,23,147,1
10_0_98_2018 04 men_2395_2_aug_5882.jpg,178,231,30,147,1
10_0_98_2018 04 men_2395_2_aug_5882.jpg,285,341,35,159,1
10_0_98_2018 04 men_2395_2_aug_5882.jpg,389,441,41,165,1
10_0_98_2018 04 men_2395_2_aug_5882.jpg,499,556,47,171,1
10_0_98_2018 04 men_2395_2_aug_5882.jpg,608,662,47,179,1
10_0_98_2018 04 men_2395_2_aug_5882.jpg,722,771,58,183,1
10_0_98_2018 04 men_2395_2_aug_6484.jpg,1,40,20,138,1
10_0_98_2018 04 men_2395_2_aug_6484.jpg,87,143,20,144,1
10_0_98_2018 04 men_2395_2_aug_6484.jpg,188,241,24,141,1
10_0_98_2018 04 men_2395_2_aug_6484.jpg,295,351,25,149,1
10_0_98_2018 04 men_2395_2_aug_6484.jpg,399,451,27,151,1
10_0_98_2018 04 men_2395_2_aug_6484.jpg,509,566,29,153,1
10_0_98_2018 04 men_2395_2_aug_6484.jpg,618,672,25,157,1
10_0_98_2018 04 men_2395_2_aug_6484.jpg,732,781,32,157,1
3_0_77_2018 04 men_2108_1_aug_6421.jpg,21,64,20,138,1
3_0_77_2018 04 men_2108_1_aug_6421.jpg,118,167,23,142,1
3_0_77_2018 04 men_2108_1_aug_6421.jpg,229,272,25,146,1
3_0_77_2018 04 men_2108_1_aug_6421.jpg,332,379,26,144,1
3_0_77_2018 04 men_2108_1_aug_6421.jpg,436,485,26,147,1
3_0_77_2018 04 men_2108_1_aug_6421.jpg,545,591,24,149,1
3_0_77_2018 04 men_2108_1_aug_6421.jpg,652,695,29,154,1
3_0_77_2018 04 men_2108_1_aug_6421.jpg,759,808,31,163,1
FOTO 2018-01_1601_2_aug_4115.jpg,756,793,39,163,1
FOTO 2018-01_1601_2_aug_4115.jpg,657,721,34,161,1
FOTO 2018-01_1601_2_aug_4115.jpg,557,620,35,159,1
FOTO 2018-01_1601_2_aug_4115.jpg,455,520,37,164,1
FOTO 2018-01_1601_2_aug_4115.jpg,355,422,38,164,1
FOTO 2018-01_1601_2_aug_4115.jpg,247,309,36,165,1
FOTO 2018-01_1601_2_aug_4115.jpg,149,215,36,163,1
FOTO 2018-01_1601_2_aug_4115.jpg,50,108,12,185,1
10_0_99_2018 04 men_3970_2_aug_6363.jpg,17,61,27,131,1
10_0_99_2018 04 men_3970_2_aug_6363.jpg,93,132,29,130,1
10_0_99_2018 04 men_3970_2_aug_6363.jpg,165,209,31,132,1
10_0_99_2018 04 men_3970_2_aug_6363.jpg,247,286,35,135,1
10_0_99_2018 04 men_3970_2_aug_6363.jpg,315,359,38,137,1
10_0_99_2018 04 men_3970_2_aug_6363.jpg,393,435,38,140,1
10_0_99_2018 04 men_3970_2_aug_6363.jpg,474,510,41,156,1
10_0_99_2018 04 men_3970_2_aug_6363.jpg,562,595,37,158,1
3_0_72_2018 04 men_3750_2_aug_3532.jpg,42,109,30,164,1
3_0_72_2018 04 men_3750_2_aug_3532.jpg,171,238,34,167,1
3_0_72_2018 04 men_3750_2_aug_3532.jpg,302,366,33,175,1
3_0_72_2018 04 men_3750_2_aug_3532.jpg,436,491,40,170,1
3_0_72_2018 04 men_3750_2_aug_3532.jpg,562,620,40,173,1
3_0_72_2018 04 men_3750_2_aug_3532.jpg,693,748,46,175,1
3_0_72_2018 04 men_3750_2_aug_3532.jpg,822,880,49,176,1
3_0_72_2018 04 men_3750_2_aug_3532.jpg,949,1003,54,205,1
10_0_99_2018 04 men_3970_2_aug_6817.jpg,584,628,47,151,1
10_0_99_2018 04 men_3970_2_aug_6817.jpg,513,552,48,149,1
10_0_99_2018 04 men_3970_2_aug_6817.jpg,436,480,46,147,1
10_0_99_2018 04 men_3970_2_aug_6817.jpg,359,398,43,143,1
10_0_99_2018 04 men_3970_2_aug_6817.jpg,286,330,41,140,1
10_0_99_2018 04 men_3970_2_aug_6817.jpg,210,252,38,140,1
10_0_99_2018 04 men_3970_2_aug_6817.jpg,135,171,22,137,1
10_0_99_2018 04 men_3970_2_aug_6817.jpg,50,83,20,141,1
10_0_99_2018 04 men_3970_2_aug_692.jpg,46,92,33,138,1
10_0_99_2018 04 men_3970_2_aug_692.jpg,122,163,36,138,1
10_0_99_2018 04 men_3970_2_aug_692.jpg,194,240,40,142,1
10_0_99_2018 04 men_3970_2_aug_692.jpg,276,317,45,146,1
10_0_99_2018 04 men_3970_2_aug_692.jpg,344,390,49,149,1
10_0_99_2018 04 men_3970_2_aug_692.jpg,421,465,51,154,1
10_0_99_2018 04 men_3970_2_aug_692.jpg,502,540,55,171,1
10_0_99_2018 04 men_3970_2_aug_692.jpg,590,625,53,175,1
10_1_00_2018 04 men_2394_2_aug_2115.jpg,38,94,32,143,1
10_1_00_2018 04 men_2394_2_aug_2115.jpg,121,165,38,146,1
10_1_00_2018 04 men_2394_2_aug_2115.jpg,199,245,42,156,1
10_1_00_2018 04 men_2394_2_aug_2115.jpg,276,324,46,157,1
10_1_00_2018 04 men_2394_2_aug_2115.jpg,362,411,49,164,1
10_1_00_2018 04 men_2394_2_aug_2115.jpg,444,489,53,164,1
10_1_00_2018 04 men_2394_2_aug_2115.jpg,526,573,59,170,1
10_1_00_2018 04 men_2394_2_aug_2115.jpg,609,653,58,169,1
10_1_00_2018 04 men_2394_2_aug_5412.jpg,26,82,22,133,1
10_1_00_2018 04 men_2394_2_aug_5412.jpg,109,153,28,136,1
10_1_00_2018 04 men_2394_2_aug_5412.jpg,187,233,32,146,1
10_1_00_2018 04 men_2394_2_aug_5412.jpg,264,312,36,147,1
10_1_00_2018 04 men_2394_2_aug_5412.jpg,350,399,39,154,1
10_1_00_2018 04 men_2394_2_aug_5412.jpg,432,477,43,154,1
